From,To,Hour,Fuel,Value,Technology
NO,FR,31,Gas,-0.0,Import
NO,NO,31,Gas,0.0,Import
NO,DK,31,Gas,0.0,Import
NO,UK,31,Gas,8.0,Import
DK,DE,31,Gas,0.0,Import
DK,FR,31,Gas,-0.0,Import
DK,NO,31,Gas,0.0,Import
DK,DK,31,Gas,0.0,Import
DK,UK,31,Gas,-0.0,Import
UK,DE,31,Gas,0.0,Import
UK,FR,31,Gas,2.8373645495828086,Import
UK,NO,31,Gas,0.0,Import
UK,DK,31,Gas,0.0,Import
UK,UK,31,Gas,0.0,Import
DE,DE,32,Gas,0.0,Import
DE,FR,32,Gas,8.0,Import
DE,NO,32,Gas,0.0,Import
DE,DK,32,Gas,3.2742000000000004,Import
DE,UK,32,Gas,-0.0,Import
FR,DE,32,Gas,0.0,Import
FR,FR,32,Gas,0.0,Import
FR,NO,32,Gas,0.0,Import
FR,DK,32,Gas,0.0,Import
FR,UK,32,Gas,0.0,Import
NO,DE,32,Gas,0.0,Import
NO,FR,32,Gas,-0.0,Import
NO,NO,32,Gas,0.0,Import
NO,DK,32,Gas,0.0,Import
NO,UK,32,Gas,8.0,Import
DK,DE,32,Gas,0.0,Import
DK,FR,32,Gas,-0.0,Import
DK,NO,32,Gas,0.0,Import
DK,DK,32,Gas,0.0,Import
DK,UK,32,Gas,-0.0,Import
UK,DE,32,Gas,0.0,Import
UK,FR,32,Gas,4.025852385283855,Import
UK,NO,32,Gas,0.0,Import
UK,DK,32,Gas,0.0,Import
UK,UK,32,Gas,0.0,Import
DE,DE,33,Gas,0.0,Import
DE,FR,33,Gas,8.0,Import
DE,NO,33,Gas,0.0,Import
DE,DK,33,Gas,8.0,Import
DE,UK,33,Gas,-0.0,Import
FR,DE,33,Gas,0.0,Import
FR,FR,33,Gas,0.0,Import
FR,NO,33,Gas,0.0,Import
FR,DK,33,Gas,0.0,Import
FR,UK,33,Gas,0.0,Import
NO,DE,33,Gas,0.0,Import
NO,FR,33,Gas,-0.0,Import
NO,NO,33,Gas,0.0,Import
NO,DK,33,Gas,0.15303422932667754,Import
NO,UK,33,Gas,8.0,Import
DK,DE,33,Gas,0.0,Import
DK,FR,33,Gas,-0.0,Import
DK,NO,33,Gas,0.0,Import
DK,DK,33,Gas,0.0,Import
DK,UK,33,Gas,-0.0,Import
UK,DE,33,Gas,0.0,Import
UK,FR,33,Gas,2.0347155152838585,Import
UK,NO,33,Gas,0.0,Import
UK,DK,33,Gas,0.0,Import
UK,UK,33,Gas,0.0,Import
DE,DE,34,Gas,0.0,Import
DE,FR,34,Gas,8.0,Import
DE,NO,34,Gas,0.0,Import
DE,DK,34,Gas,6.387602382851795,Import
DE,UK,34,Gas,-0.0,Import
FR,DE,34,Gas,0.0,Import
FR,FR,34,Gas,0.0,Import
FR,NO,34,Gas,0.0,Import
FR,DK,34,Gas,0.0,Import
FR,UK,34,Gas,0.0,Import
NO,DE,34,Gas,0.0,Import
NO,FR,34,Gas,-0.0,Import
NO,NO,34,Gas,0.0,Import
NO,DK,34,Gas,0.0,Import
NO,UK,34,Gas,8.0,Import
DK,DE,34,Gas,0.0,Import
DK,FR,34,Gas,-0.0,Import
DK,NO,34,Gas,0.0,Import
DK,DK,34,Gas,0.0,Import
DK,UK,34,Gas,-0.0,Import
UK,DE,34,Gas,0.0,Import
UK,FR,34,Gas,3.2365729052838574,Import
UK,NO,34,Gas,0.0,Import
UK,DK,34,Gas,0.0,Import
UK,UK,34,Gas,0.0,Import
DE,DE,35,Gas,0.0,Import
DE,FR,35,Gas,8.0,Import
DE,NO,35,Gas,0.0,Import
DE,DK,35,Gas,5.033571357575763,Import
DE,UK,35,Gas,-0.0,Import
FR,DE,35,Gas,0.0,Import
FR,FR,35,Gas,0.0,Import
FR,NO,35,Gas,0.0,Import
FR,DK,35,Gas,0.0,Import
FR,UK,35,Gas,0.0,Import
NO,DE,35,Gas,0.0,Import
NO,FR,35,Gas,-0.0,Import
NO,NO,35,Gas,0.0,Import
NO,DK,35,Gas,0.0,Import
NO,UK,35,Gas,8.0,Import
DK,DE,35,Gas,0.0,Import
DK,FR,35,Gas,-0.0,Import
DK,NO,35,Gas,0.0,Import
DK,DK,35,Gas,0.0,Import
DK,UK,35,Gas,-0.0,Import
UK,DE,35,Gas,0.0,Import
UK,FR,35,Gas,4.200000000000001,Import
UK,NO,35,Gas,0.0,Import
UK,DK,35,Gas,0.0,Import
UK,UK,35,Gas,0.0,Import
DE,DE,36,Gas,0.0,Import
DE,FR,36,Gas,8.0,Import
DE,NO,36,Gas,0.0,Import
DE,DK,36,Gas,7.4052,Import
DE,UK,36,Gas,-0.0,Import
FR,DE,36,Gas,0.0,Import
FR,FR,36,Gas,0.0,Import
FR,NO,36,Gas,0.0,Import
FR,DK,36,Gas,0.0,Import
FR,UK,36,Gas,0.0,Import
NO,DE,36,Gas,0.0,Import
NO,FR,36,Gas,-0.0,Import
NO,NO,36,Gas,0.0,Import
NO,DK,36,Gas,0.0,Import
NO,UK,36,Gas,8.0,Import
DK,DE,36,Gas,0.0,Import
DK,FR,36,Gas,-0.0,Import
DK,NO,36,Gas,0.0,Import
DK,DK,36,Gas,0.0,Import
DK,UK,36,Gas,-0.0,Import
UK,DE,36,Gas,0.0,Import
UK,FR,36,Gas,1.3399999999999999,Import
UK,NO,36,Gas,0.0,Import
UK,DK,36,Gas,0.0,Import
UK,UK,36,Gas,0.0,Import
DE,DE,37,Gas,0.0,Import
DE,FR,37,Gas,5.859999999999999,Import
DE,NO,37,Gas,0.0,Import
DE,DK,37,Gas,7.378800000000001,Import
DE,UK,37,Gas,-0.0,Import
FR,DE,37,Gas,0.0,Import
FR,FR,37,Gas,0.0,Import
FR,NO,37,Gas,0.0,Import
FR,DK,37,Gas,0.0,Import
FR,UK,37,Gas,0.0,Import
NO,DE,37,Gas,0.0,Import
NO,FR,37,Gas,-0.0,Import
NO,NO,37,Gas,0.0,Import
NO,DK,37,Gas,0.0,Import
NO,UK,37,Gas,5.274,Import
DK,DE,37,Gas,0.0,Import
DK,FR,37,Gas,-0.0,Import
DK,NO,37,Gas,0.0,Import
DK,DK,37,Gas,0.0,Import
DK,UK,37,Gas,-0.0,Import
UK,DE,37,Gas,0.0,Import
UK,FR,37,Gas,0.0,Import
UK,NO,37,Gas,0.0,Import
UK,DK,37,Gas,0.0,Import
UK,UK,37,Gas,0.0,Import
DE,DE,38,Gas,0.0,Import
DE,FR,38,Gas,3.7100000000000004,Import
DE,NO,38,Gas,0.0,Import
DE,DK,38,Gas,6.9558,Import
DE,UK,38,Gas,-0.0,Import
FR,DE,38,Gas,0.0,Import
FR,FR,38,Gas,0.0,Import
FR,NO,38,Gas,0.0,Import
FR,DK,38,Gas,0.0,Import
FR,UK,38,Gas,0.0,Import
NO,DE,38,Gas,0.0,Import
NO,FR,38,Gas,-0.0,Import
NO,NO,38,Gas,0.0,Import
NO,DK,38,Gas,0.0,Import
NO,UK,38,Gas,3.339,Import
DK,DE,38,Gas,0.0,Import
DK,FR,38,Gas,-0.0,Import
DK,NO,38,Gas,0.0,Import
DK,DK,38,Gas,0.0,Import
DK,UK,38,Gas,-0.0,Import
UK,DE,38,Gas,0.0,Import
UK,FR,38,Gas,0.0,Import
UK,NO,38,Gas,0.0,Import
UK,DK,38,Gas,0.0,Import
UK,UK,38,Gas,0.0,Import
DE,DE,39,Gas,0.0,Import
DE,FR,39,Gas,8.0,Import
DE,NO,39,Gas,0.0,Import
DE,DK,39,Gas,6.706200000000001,Import
DE,UK,39,Gas,-0.0,Import
FR,DE,39,Gas,0.0,Import
FR,FR,39,Gas,0.0,Import
FR,NO,39,Gas,0.0,Import
FR,DK,39,Gas,0.0,Import
FR,UK,39,Gas,0.0,Import
NO,DE,39,Gas,0.0,Import
NO,FR,39,Gas,-0.0,Import
NO,NO,39,Gas,0.0,Import
NO,DK,39,Gas,0.0,Import
NO,UK,39,Gas,2.438007661316617,Import
DK,DE,39,Gas,0.0,Import
DK,FR,39,Gas,-0.0,Import
DK,NO,39,Gas,0.0,Import
DK,DK,39,Gas,0.0,Import
DK,UK,39,Gas,-0.0,Import
UK,DE,39,Gas,0.0,Import
UK,FR,39,Gas,0.28602178999999417,Import
UK,NO,39,Gas,0.0,Import
UK,DK,39,Gas,0.0,Import
UK,UK,39,Gas,0.0,Import
DE,DE,40,Gas,0.0,Import
DE,FR,40,Gas,1.535824559999996,Import
DE,NO,40,Gas,0.0,Import
DE,DK,40,Gas,6.521400000000001,Import
DE,UK,40,Gas,-0.0,Import
FR,DE,40,Gas,0.0,Import
FR,FR,40,Gas,0.0,Import
FR,NO,40,Gas,0.0,Import
FR,DK,40,Gas,0.0,Import
FR,UK,40,Gas,0.0,Import
NO,DE,40,Gas,0.0,Import
NO,FR,40,Gas,-0.0,Import
NO,NO,40,Gas,0.0,Import
NO,DK,40,Gas,0.0,Import
NO,UK,40,Gas,1.107,Import
DK,DE,40,Gas,0.0,Import
DK,FR,40,Gas,-0.0,Import
DK,NO,40,Gas,0.0,Import
DK,DK,40,Gas,0.0,Import
DK,UK,40,Gas,-0.0,Import
UK,DE,40,Gas,0.0,Import
UK,FR,40,Gas,0.0,Import
UK,NO,40,Gas,0.0,Import
UK,DK,40,Gas,0.0,Import
UK,UK,40,Gas,0.0,Import
DE,DE,41,Gas,0.0,Import
DE,FR,41,Gas,5.332575079999998,Import
DE,NO,41,Gas,0.0,Import
DE,DK,41,Gas,7.143599999999999,Import
DE,UK,41,Gas,-0.0,Import
FR,DE,41,Gas,0.0,Import
FR,FR,41,Gas,0.0,Import
FR,NO,41,Gas,0.0,Import
FR,DK,41,Gas,0.0,Import
FR,UK,41,Gas,0.0,Import
NO,DE,41,Gas,0.0,Import
NO,FR,41,Gas,-0.0,Import
NO,NO,41,Gas,0.0,Import
NO,DK,41,Gas,0.0,Import
NO,UK,41,Gas,0.918,Import
DK,DE,41,Gas,0.0,Import
DK,FR,41,Gas,-0.0,Import
DK,NO,41,Gas,0.0,Import
DK,DK,41,Gas,0.0,Import
DK,UK,41,Gas,-0.0,Import
UK,DE,41,Gas,0.0,Import
UK,FR,41,Gas,0.0,Import
UK,NO,41,Gas,0.0,Import
UK,DK,41,Gas,0.0,Import
UK,UK,41,Gas,0.0,Import
DE,DE,42,Gas,0.0,Import
DE,FR,42,Gas,1.02,Import
DE,NO,42,Gas,0.0,Import
DE,DK,42,Gas,8.0,Import
DE,UK,42,Gas,-0.0,Import
FR,DE,42,Gas,0.0,Import
FR,FR,42,Gas,0.0,Import
FR,NO,42,Gas,0.0,Import
FR,DK,42,Gas,0.0,Import
FR,UK,42,Gas,0.0,Import
NO,DE,42,Gas,0.0,Import
NO,FR,42,Gas,-0.0,Import
NO,NO,42,Gas,0.0,Import
NO,DK,42,Gas,0.6003404799999998,Import
NO,UK,42,Gas,0.918,Import
DK,DE,42,Gas,0.0,Import
DK,FR,42,Gas,-0.0,Import
DK,NO,42,Gas,0.0,Import
DK,DK,42,Gas,0.0,Import
DK,UK,42,Gas,-0.0,Import
UK,DE,42,Gas,0.0,Import
UK,FR,42,Gas,0.0,Import
UK,NO,42,Gas,0.0,Import
UK,DK,42,Gas,0.0,Import
UK,UK,42,Gas,0.0,Import
DE,DE,43,Gas,0.0,Import
DE,FR,43,Gas,1.23,Import
DE,NO,43,Gas,0.0,Import
DE,DK,43,Gas,8.0,Import
DE,UK,43,Gas,-0.0,Import
FR,DE,43,Gas,0.0,Import
FR,FR,43,Gas,0.0,Import
FR,NO,43,Gas,0.0,Import
FR,DK,43,Gas,0.0,Import
FR,UK,43,Gas,0.0,Import
NO,DE,43,Gas,0.0,Import
NO,FR,43,Gas,-0.0,Import
NO,NO,43,Gas,0.0,Import
NO,DK,43,Gas,0.009400000000000297,Import
NO,UK,43,Gas,1.107,Import
DK,DE,43,Gas,0.0,Import
DK,FR,43,Gas,-0.0,Import
DK,NO,43,Gas,0.0,Import
DK,DK,43,Gas,0.0,Import
DK,UK,43,Gas,-0.0,Import
UK,DE,43,Gas,0.0,Import
UK,FR,43,Gas,0.0,Import
UK,NO,43,Gas,0.0,Import
UK,DK,43,Gas,0.0,Import
UK,UK,43,Gas,0.0,Import
DE,DE,44,Gas,0.0,Import
DE,FR,44,Gas,1.7799999999999998,Import
DE,NO,44,Gas,0.0,Import
DE,DK,44,Gas,8.0,Import
DE,UK,44,Gas,-0.0,Import
FR,DE,44,Gas,0.0,Import
FR,FR,44,Gas,0.0,Import
FR,NO,44,Gas,0.0,Import
FR,DK,44,Gas,0.0,Import
FR,UK,44,Gas,0.0,Import
NO,DE,44,Gas,0.0,Import
NO,FR,44,Gas,-0.0,Import
NO,NO,44,Gas,0.0,Import
NO,DK,44,Gas,0.4084000000000012,Import
NO,UK,44,Gas,1.6019999999999999,Import
DK,DE,44,Gas,0.0,Import
DK,FR,44,Gas,-0.0,Import
DK,NO,44,Gas,0.0,Import
DK,DK,44,Gas,0.0,Import
DK,UK,44,Gas,-0.0,Import
UK,DE,44,Gas,0.0,Import
UK,FR,44,Gas,0.0,Import
UK,NO,44,Gas,0.0,Import
UK,DK,44,Gas,0.0,Import
UK,UK,44,Gas,0.0,Import
DE,DE,45,Gas,0.0,Import
DE,FR,45,Gas,2.39,Import
DE,NO,45,Gas,0.0,Import
DE,DK,45,Gas,8.0,Import
DE,UK,45,Gas,-0.0,Import
FR,DE,45,Gas,0.0,Import
FR,FR,45,Gas,0.0,Import
FR,NO,45,Gas,0.0,Import
FR,DK,45,Gas,0.0,Import
FR,UK,45,Gas,0.0,Import
NO,DE,45,Gas,0.0,Import
NO,FR,45,Gas,-0.0,Import
NO,NO,45,Gas,0.0,Import
NO,DK,45,Gas,0.8182,Import
NO,UK,45,Gas,2.1510000000000002,Import
DK,DE,45,Gas,0.0,Import
DK,FR,45,Gas,-0.0,Import
DK,NO,45,Gas,0.0,Import
DK,DK,45,Gas,0.0,Import
DK,UK,45,Gas,-0.0,Import
UK,DE,45,Gas,0.0,Import
UK,FR,45,Gas,0.0,Import
UK,NO,45,Gas,0.0,Import
UK,DK,45,Gas,0.0,Import
UK,UK,45,Gas,0.0,Import
DE,DE,46,Gas,0.0,Import
DE,FR,46,Gas,4.41,Import
DE,NO,46,Gas,0.0,Import
DE,DK,46,Gas,8.0,Import
DE,UK,46,Gas,-0.0,Import
FR,DE,46,Gas,0.0,Import
FR,FR,46,Gas,0.0,Import
FR,NO,46,Gas,0.0,Import
FR,DK,46,Gas,0.0,Import
FR,UK,46,Gas,0.0,Import
NO,DE,46,Gas,0.0,Import
NO,FR,46,Gas,-0.0,Import
NO,NO,46,Gas,0.0,Import
NO,DK,46,Gas,2.417799999999999,Import
NO,UK,46,Gas,3.969,Import
DK,DE,46,Gas,0.0,Import
DK,FR,46,Gas,-0.0,Import
DK,NO,46,Gas,0.0,Import
DK,DK,46,Gas,0.0,Import
DK,UK,46,Gas,-0.0,Import
UK,DE,46,Gas,0.0,Import
UK,FR,46,Gas,0.0,Import
UK,NO,46,Gas,0.0,Import
UK,DK,46,Gas,0.0,Import
UK,UK,46,Gas,0.0,Import
DE,DE,47,Gas,0.0,Import
DE,FR,47,Gas,8.0,Import
DE,NO,47,Gas,0.0,Import
DE,DK,47,Gas,8.0,Import
DE,UK,47,Gas,-0.0,Import
FR,DE,47,Gas,0.0,Import
FR,FR,47,Gas,0.0,Import
FR,NO,47,Gas,0.0,Import
FR,DK,47,Gas,0.0,Import
FR,UK,47,Gas,0.0,Import
NO,DE,47,Gas,0.0,Import
NO,FR,47,Gas,-0.0,Import
NO,NO,47,Gas,0.0,Import
NO,DK,47,Gas,4.1812000000000005,Import
NO,UK,47,Gas,8.0,Import
DK,DE,47,Gas,0.0,Import
DK,FR,47,Gas,-0.0,Import
DK,NO,47,Gas,0.0,Import
DK,DK,47,Gas,0.0,Import
DK,UK,47,Gas,-0.0,Import
UK,DE,47,Gas,0.0,Import
UK,FR,47,Gas,0.9399999999999995,Import
UK,NO,47,Gas,0.0,Import
UK,DK,47,Gas,0.0,Import
UK,UK,47,Gas,0.0,Import
DE,DE,48,Gas,0.0,Import
DE,FR,48,Gas,8.0,Import
DE,NO,48,Gas,0.0,Import
DE,DK,48,Gas,8.0,Import
DE,UK,48,Gas,-0.0,Import
FR,DE,48,Gas,0.0,Import
FR,FR,48,Gas,0.0,Import
FR,NO,48,Gas,0.0,Import
FR,DK,48,Gas,0.0,Import
FR,UK,48,Gas,0.0,Import
NO,DE,48,Gas,0.0,Import
NO,FR,48,Gas,-0.0,Import
NO,NO,48,Gas,0.0,Import
NO,DK,48,Gas,5.467048179999999,Import
NO,UK,48,Gas,8.0,Import
DK,DE,48,Gas,0.0,Import
DK,FR,48,Gas,-0.0,Import
DK,NO,48,Gas,0.0,Import
DK,DK,48,Gas,0.0,Import
DK,UK,48,Gas,-0.0,Import
UK,DE,48,Gas,0.0,Import
UK,FR,48,Gas,3.369999999999999,Import
UK,NO,48,Gas,0.0,Import
UK,DK,48,Gas,0.0,Import
UK,UK,48,Gas,0.0,Import
DE,DE,49,Gas,0.0,Import
DE,FR,49,Gas,8.0,Import
DE,NO,49,Gas,0.0,Import
DE,DK,49,Gas,8.0,Import
DE,UK,49,Gas,-0.0,Import
FR,DE,49,Gas,0.0,Import
FR,FR,49,Gas,0.0,Import
FR,NO,49,Gas,0.0,Import
FR,DK,49,Gas,0.0,Import
FR,UK,49,Gas,0.0,Import
NO,DE,49,Gas,0.0,Import
NO,FR,49,Gas,-0.0,Import
NO,NO,49,Gas,0.0,Import
NO,DK,49,Gas,4.3359999999999985,Import
NO,UK,49,Gas,8.0,Import
DK,DE,49,Gas,0.0,Import
DK,FR,49,Gas,-0.0,Import
DK,NO,49,Gas,0.0,Import
DK,DK,49,Gas,0.0,Import
DK,UK,49,Gas,-0.0,Import
UK,DE,49,Gas,0.0,Import
UK,FR,49,Gas,4.200000000000001,Import
UK,NO,49,Gas,0.0,Import
UK,DK,49,Gas,0.0,Import
UK,UK,49,Gas,0.0,Import
DE,DE,50,Gas,0.0,Import
DE,FR,50,Gas,8.0,Import
DE,NO,50,Gas,0.0,Import
DE,DK,50,Gas,1.6811999999999998,Import
DE,UK,50,Gas,-0.0,Import
FR,DE,50,Gas,0.0,Import
FR,FR,50,Gas,0.0,Import
FR,NO,50,Gas,0.0,Import
FR,DK,50,Gas,0.0,Import
FR,UK,50,Gas,0.0,Import
NO,DE,50,Gas,0.0,Import
NO,FR,50,Gas,-0.0,Import
NO,NO,50,Gas,0.0,Import
NO,DK,50,Gas,0.0,Import
NO,UK,50,Gas,8.0,Import
DK,DE,50,Gas,0.0,Import
DK,FR,50,Gas,-0.0,Import
DK,NO,50,Gas,0.0,Import
DK,DK,50,Gas,0.0,Import
DK,UK,50,Gas,-0.0,Import
UK,DE,50,Gas,0.0,Import
UK,FR,50,Gas,0.0,Import
UK,NO,50,Gas,0.0,Import
UK,DK,50,Gas,0.0,Import
UK,UK,50,Gas,0.0,Import
DE,DE,51,Gas,0.0,Import
DE,FR,51,Gas,8.0,Import
DE,NO,51,Gas,0.0,Import
DE,DK,51,Gas,1.6092,Import
DE,UK,51,Gas,-0.0,Import
FR,DE,51,Gas,0.0,Import
FR,FR,51,Gas,0.0,Import
FR,NO,51,Gas,0.0,Import
FR,DK,51,Gas,0.0,Import
FR,UK,51,Gas,0.045999999999999375,Import
NO,DE,51,Gas,0.0,Import
NO,FR,51,Gas,-0.0,Import
NO,NO,51,Gas,0.0,Import
NO,DK,51,Gas,0.0,Import
NO,UK,51,Gas,8.0,Import
DK,DE,51,Gas,0.0,Import
DK,FR,51,Gas,-0.0,Import
DK,NO,51,Gas,0.0,Import
DK,DK,51,Gas,0.0,Import
DK,UK,51,Gas,-0.0,Import
UK,DE,51,Gas,0.0,Import
UK,FR,51,Gas,0.0,Import
UK,NO,51,Gas,0.0,Import
UK,DK,51,Gas,0.0,Import
UK,UK,51,Gas,0.0,Import
DE,DE,52,Gas,0.0,Import
DE,FR,52,Gas,8.0,Import
DE,NO,52,Gas,0.0,Import
DE,DK,52,Gas,1.5390000000000001,Import
DE,UK,52,Gas,-0.0,Import
FR,DE,52,Gas,0.0,Import
FR,FR,52,Gas,0.0,Import
FR,NO,52,Gas,0.0,Import
FR,DK,52,Gas,0.0,Import
FR,UK,52,Gas,0.0,Import
NO,DE,52,Gas,0.0,Import
NO,FR,52,Gas,-0.0,Import
NO,NO,52,Gas,0.0,Import
NO,DK,52,Gas,0.0,Import
NO,UK,52,Gas,8.0,Import
DK,DE,52,Gas,0.0,Import
DK,FR,52,Gas,-0.0,Import
DK,NO,52,Gas,0.0,Import
DK,DK,52,Gas,0.0,Import
DK,UK,52,Gas,-0.0,Import
UK,DE,52,Gas,0.0,Import
UK,FR,52,Gas,0.30395232499999975,Import
UK,NO,52,Gas,0.0,Import
UK,DK,52,Gas,0.0,Import
UK,UK,52,Gas,0.0,Import
DE,DE,53,Gas,0.0,Import
DE,FR,53,Gas,8.0,Import
DE,NO,53,Gas,0.0,Import
DE,DK,53,Gas,1.7532,Import
DE,UK,53,Gas,-0.0,Import
FR,DE,53,Gas,0.0,Import
FR,FR,53,Gas,0.0,Import
FR,NO,53,Gas,0.0,Import
FR,DK,53,Gas,0.0,Import
FR,UK,53,Gas,0.18464803251113793,Import
NO,DE,53,Gas,0.0,Import
NO,FR,53,Gas,-0.0,Import
NO,NO,53,Gas,0.0,Import
NO,DK,53,Gas,0.0,Import
NO,UK,53,Gas,8.0,Import
DK,DE,53,Gas,0.0,Import
DK,FR,53,Gas,-0.0,Import
DK,NO,53,Gas,0.0,Import
DK,DK,53,Gas,0.0,Import
DK,UK,53,Gas,-0.0,Import
UK,DE,53,Gas,0.0,Import
UK,FR,53,Gas,0.0,Import
UK,NO,53,Gas,0.0,Import
UK,DK,53,Gas,0.0,Import
UK,UK,53,Gas,0.0,Import
DE,DE,54,Gas,0.0,Import
DE,FR,54,Gas,8.0,Import
DE,NO,54,Gas,0.0,Import
DE,DK,54,Gas,1.9727999999999999,Import
DE,UK,54,Gas,-0.0,Import
FR,DE,54,Gas,0.0,Import
FR,FR,54,Gas,0.0,Import
FR,NO,54,Gas,0.0,Import
FR,DK,54,Gas,0.0,Import
FR,UK,54,Gas,0.18464803251113793,Import
NO,DE,54,Gas,0.0,Import
NO,FR,54,Gas,-0.0,Import
NO,NO,54,Gas,0.0,Import
NO,DK,54,Gas,0.0,Import
NO,UK,54,Gas,8.0,Import
DK,DE,54,Gas,0.0,Import
DK,FR,54,Gas,-0.0,Import
DK,NO,54,Gas,0.0,Import
DK,DK,54,Gas,0.0,Import
DK,UK,54,Gas,-0.0,Import
UK,DE,54,Gas,0.0,Import
UK,FR,54,Gas,0.0,Import
UK,NO,54,Gas,0.0,Import
UK,DK,54,Gas,0.0,Import
UK,UK,54,Gas,0.0,Import
DE,DE,55,Gas,0.0,Import
DE,FR,55,Gas,8.0,Import
DE,NO,55,Gas,0.0,Import
DE,DK,55,Gas,2.574,Import
DE,UK,55,Gas,-0.0,Import
FR,DE,55,Gas,0.0,Import
FR,FR,55,Gas,0.0,Import
FR,NO,55,Gas,0.0,Import
FR,DK,55,Gas,0.0,Import
FR,UK,55,Gas,0.18464803251113793,Import
NO,DE,55,Gas,0.0,Import
NO,FR,55,Gas,-0.0,Import
NO,NO,55,Gas,0.0,Import
NO,DK,55,Gas,0.0,Import
NO,UK,55,Gas,8.0,Import
DK,DE,55,Gas,0.0,Import
DK,FR,55,Gas,-0.0,Import
DK,NO,55,Gas,0.0,Import
DK,DK,55,Gas,0.0,Import
DK,UK,55,Gas,-0.0,Import
UK,DE,55,Gas,0.0,Import
UK,FR,55,Gas,0.0,Import
UK,NO,55,Gas,0.0,Import
UK,DK,55,Gas,0.0,Import
UK,UK,55,Gas,0.0,Import
DE,DE,56,Gas,0.0,Import
DE,FR,56,Gas,8.0,Import
DE,NO,56,Gas,0.0,Import
DE,DK,56,Gas,3.2742000000000004,Import
DE,UK,56,Gas,-0.0,Import
FR,DE,56,Gas,0.0,Import
FR,FR,56,Gas,0.0,Import
FR,NO,56,Gas,0.0,Import
FR,DK,56,Gas,0.0,Import
FR,UK,56,Gas,0.1846480325111397,Import
NO,DE,56,Gas,0.0,Import
NO,FR,56,Gas,-0.0,Import
NO,NO,56,Gas,0.0,Import
NO,DK,56,Gas,0.0,Import
NO,UK,56,Gas,8.0,Import
DK,DE,56,Gas,0.0,Import
DK,FR,56,Gas,-0.0,Import
DK,NO,56,Gas,0.0,Import
DK,DK,56,Gas,0.0,Import
DK,UK,56,Gas,-0.0,Import
UK,DE,56,Gas,0.0,Import
UK,FR,56,Gas,0.0,Import
UK,NO,56,Gas,0.0,Import
UK,DK,56,Gas,0.0,Import
UK,UK,56,Gas,0.0,Import
DE,DE,57,Gas,0.0,Import
DE,FR,57,Gas,8.0,Import
DE,NO,57,Gas,0.0,Import
DE,DK,57,Gas,3.6738000000000004,Import
DE,UK,57,Gas,-0.0,Import
FR,DE,57,Gas,0.0,Import
FR,FR,57,Gas,0.0,Import
FR,NO,57,Gas,0.0,Import
FR,DK,57,Gas,0.0,Import
FR,UK,57,Gas,0.0,Import
NO,DE,57,Gas,0.0,Import
NO,FR,57,Gas,-0.0,Import
NO,NO,57,Gas,0.0,Import
NO,DK,57,Gas,0.0,Import
NO,UK,57,Gas,8.0,Import
DK,DE,57,Gas,0.0,Import
DK,FR,57,Gas,-0.0,Import
DK,NO,57,Gas,0.0,Import
DK,DK,57,Gas,0.0,Import
DK,UK,57,Gas,-0.0,Import
UK,DE,57,Gas,0.0,Import
UK,FR,57,Gas,2.0347155152838585,Import
UK,NO,57,Gas,0.0,Import
UK,DK,57,Gas,0.0,Import
UK,UK,57,Gas,0.0,Import
DE,DE,58,Gas,0.0,Import
DE,FR,58,Gas,8.0,Import
DE,NO,58,Gas,0.0,Import
DE,DK,58,Gas,3.4326,Import
DE,UK,58,Gas,-0.0,Import
FR,DE,58,Gas,0.0,Import
FR,FR,58,Gas,0.0,Import
FR,NO,58,Gas,0.0,Import
FR,DK,58,Gas,0.0,Import
FR,UK,58,Gas,0.0,Import
NO,DE,58,Gas,0.0,Import
NO,FR,58,Gas,-0.0,Import
NO,NO,58,Gas,0.0,Import
NO,DK,58,Gas,0.0,Import
NO,UK,58,Gas,8.0,Import
DK,DE,58,Gas,0.0,Import
DK,FR,58,Gas,-0.0,Import
DK,NO,58,Gas,0.0,Import
DK,DK,58,Gas,0.0,Import
DK,UK,58,Gas,-0.0,Import
UK,DE,58,Gas,0.0,Import
UK,FR,58,Gas,0.6947155152838587,Import
UK,NO,58,Gas,0.0,Import
UK,DK,58,Gas,0.0,Import
UK,UK,58,Gas,0.0,Import
DE,DE,59,Gas,0.0,Import
DE,FR,59,Gas,8.0,Import
DE,NO,59,Gas,0.0,Import
DE,DK,59,Gas,2.4966,Import
DE,UK,59,Gas,-0.0,Import
FR,DE,59,Gas,0.0,Import
FR,FR,59,Gas,0.0,Import
FR,NO,59,Gas,0.0,Import
FR,DK,59,Gas,0.0,Import
FR,UK,59,Gas,0.18464803251113793,Import
NO,DE,59,Gas,0.0,Import
NO,FR,59,Gas,-0.0,Import
NO,NO,59,Gas,0.0,Import
NO,DK,59,Gas,0.0,Import
NO,UK,59,Gas,8.0,Import
DK,DE,59,Gas,0.0,Import
DK,FR,59,Gas,-0.0,Import
DK,NO,59,Gas,0.0,Import
DK,DK,59,Gas,0.0,Import
DK,UK,59,Gas,-0.0,Import
UK,DE,59,Gas,0.0,Import
UK,FR,59,Gas,0.0,Import
UK,NO,59,Gas,0.0,Import
UK,DK,59,Gas,0.0,Import
UK,UK,59,Gas,0.0,Import
DE,DE,60,Gas,0.0,Import
DE,FR,60,Gas,8.0,Import
DE,NO,60,Gas,0.0,Import
